ref,who,common,scientific,genus,lng,lat,planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
31,tfo,New Zealand Christmas tree,Metrosideros excelsa,,-122.19630100000,37.76697700000,3/12/2016,5911 Bromley Ave,Oakland,CA,,,Picardy/Seminary,,,,Public,,,,Planting stake still attached. May need some selective pruning to remove stake and brace which should be soon.
32,tfo,silver linden,Tilia tomentosa 'Sterling',,-122.24970200000,37.80103000000,3/12/2016,258 Athol Ave,Oakland,CA,,,Cleveland Heights,,,,Public,,,,
33,tfo,Chinese pistache,Pistacia chinensis 'Keith Davey',,-122.23000800000,37.79711300000,3/19/2016,1923 E 29th St,Oakland,CA,,,Highland Park,,,,Public,,,,
34,tfo,cajeput tree,Melaleuca quinquenervia,,-122.23051000000,37.77771500000,03/19/16,1112 29th Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,
35,tfo,cajeput tree,Melaleuca quinquenervia,,-122.23054500000,37.77767600000,03/19/16,1112 29th Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,This is all tangled up in its brace and the leader looks way off
36,tfo,peppermint tree,Agonis flexuosa,,-122.23027800000,37.77751500000,03/22/16,1112 29th Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,
37,tfo,peppermint tree,Agonis flexuosa,,-122.23023700000,37.77755700000,03/22/16,1112 29th Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,
40,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21781800000,37.79652400000,3/26/16,2550 Cordova St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Private,,,,
41,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21786200000,37.79641400000,3/26/16,2550 Cordova St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Private,,,,
42,tfo,chitalpa,X Chitalpa tashkentensis 'Pink Dawn',,-122.21802300000,37.79633200000,3/26/16,2550 Cordova St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Private,,,,
43,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.21788800000,37.79635600000,4/02/16,2550 Cordova St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Private,,,,
44,tfo,Chinese flame tree,Koelreuteria bipinnata,,-122.18977700000,37.77701500000,4/2/2016,5438 Normandie Ave,Oakland,CA,,,Melrose,,,,Public,,,,
45,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19108200000,37.76041500000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
46,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19106300000,37.76039000000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
47,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19103300000,37.76037600000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
48,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19105600000,37.76036000000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
49,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19102700000,37.76034800000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
50,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19100200000,37.76035300000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
51,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19098400000,37.76037700000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
52,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19097800000,37.76040200000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
53,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19095100000,37.76038100000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
54,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19093800000,37.76040200000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
55,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19097800000,37.76043200000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
56,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19101600000,37.76043700000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
57,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19104600000,37.76045100000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,pruned
58,tfo,Catalina ironwood,Lyonothamnus floribundus asplenifolius,,-122.19102100000,37.76046600000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,"1 of the 14 is missing/gone, don't know whether it is really this one"
59,tfo,red maple,Acer rubrum 'October Glory',,-122.19184300000,37.76009200000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
60,tfo,Shumard red oak,Quercus shumardii,,-122.19184300000,37.76005100000,4/3/2016,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
61,tfo,deodar cedar,Cedrus deodara,,-122.19192600000,37.76123700000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
62,tfo,deodar cedar,Cedrus deodara,,-122.19168600000,37.76097100000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
63,tfo,coast live oak,Quercus agrifolia,,-122.19188800000,37.76118300000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
64,tfo,coast live oak,Quercus agrifolia,,-122.19184300000,37.76117900000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
65,tfo,coast live oak,Quercus agrifolia,,-122.19185500000,37.76115000000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
66,tfo,coast live oak,Quercus agrifolia,,-122.19180200000,37.76111900000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
67,tfo,coast live oak,Quercus agrifolia,,-122.19169500000,37.76111600000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
68,tfo,coast live oak,Quercus agrifolia,,-122.19175800000,37.76105900000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
69,tfo,coast live oak,Quercus agrifolia,,-122.19172100000,37.76102100000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
70,tfo,coast live oak,Quercus agrifolia,,-122.19169900000,37.76105700000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
71,tfo,coast live oak,Quercus agrifolia,,-122.19164400000,37.76104900000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
72,tfo,coast live oak,Quercus agrifolia,,-122.19161500000,37.76100600000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
73,tfo,coast live oak,Quercus agrifolia,,-122.19139100000,37.76100800000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
74,tfo,coast live oak,Quercus agrifolia,,-122.19132500000,37.76095300000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
75,tfo,coast live oak,Quercus agrifolia,,-122.19123000000,37.76092500000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
76,tfo,coast live oak,Quercus agrifolia,,-122.19117700000,37.76093400000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
77,tfo,coast live oak,Quercus agrifolia,,-122.19114700000,37.76089300000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
78,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19176600000,37.76117900000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
79,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19161600000,37.76108200000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
80,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19135900000,37.76103200000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
81,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19133600000,37.76099400000,04/03/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
82,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19120400000,37.76096400000,4/12/18,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,replaced spring 2018,
83,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19204300000,37.75961100000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
84,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19197900000,37.75965200000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
85,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19190100000,37.75970100000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
86,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19183000000,37.75974600000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
87,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19176900000,37.75978600000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
88,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19170600000,37.75982400000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
89,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19159000000,37.75990100000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
90,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19152700000,37.75994000000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
91,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19145900000,37.75998600000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
92,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19132100000,37.76007200000,4/3/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
93,tfo,Afghan pine,Pinus eldarica,,-122.27295300000,37.82321500000,4/5/2016,Brockhurst St,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,,
94,tfo,Afghan pine,Pinus eldarica,,-122.27303700000,37.82311200000,4/5/2016,Brockhurst St,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,,
95,tfo,Afghan pine,Pinus eldarica,,-122.27306100000,37.82323500000,4/5/2016,Brockhurst St,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,,
96,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.19095900000,37.76030700000,1/4/19,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,replaced dead tree,
97,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19265600000,37.75921400000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
98,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19260600000,37.75924900000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
99,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19254700000,37.75928500000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
100,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19243900000,37.75935600000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
101,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19238500000,37.75939000000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
102,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19231100000,37.75943900000,12/2/17,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,REPLACED 2018,
103,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.19224200000,37.75948100000,4/9/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
104,tfo,red maple,Acer rubrum 'October Glory',,-122.21312000000,37.80071100000,4/9/2016,3554 Lincoln Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
105,tfo,Shumard red oak,Quercus shumardii,,-122.26967400000,37.80978200000,3/31/2019,2003 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18 - dead again summer '18 - replaced Mar '19,DEAD 2018
106,tfo,Shumard red oak,Quercus shumardii 'Shumard Plains',,-122.26940400000,37.80981800000,1/20/2018,2016 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,REPLACED 2018,Dead 2019
107,tfo,Shumard red oak,Quercus shumardii 'Shumard Plains',,-122.26939200000,37.80986700000,1/20/2018,2016 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,REPLACED 2018,Dead 2019
108,tfo,Shumard red oak,Quercus shumardii,,-122.26960200000,37.81007300000,3/31/2019,2025 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18 - dead again summer '18 - replaced Mar '19,"Water bag, two different sets of stakes"
109,tfo,Shumard red oak,Quercus shumardii,,-122.26864000000,37.81390900000,3/14/2019,2427 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18 - dead again summer '18 - replaced Mar '19,Replaced 2019
110,tfo,,Quercus shumardii,,-122.26704500000,37.81912100000,3/22/2019,2956 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18? - dead again Mar '19 - replaced Mar '19,"Misc. wooden stakes in well, water bag, still very young looking for 2+ yers in ground"
111,tfo,Shumard red oak,Quercus shumardii,,-122.27283300000,37.82399900000,4/14/2016,3329 West St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Public,,,,
112,tfo,Shumard red oak,Quercus shumardii,,-122.27292600000,37.82402000000,4/14/2016,3329 West St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Public,,,,Stake can be removed soon
113,tfo,island oak,Quercus tomentella,,-122.22490500000,37.79106600000,4/14/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
114,tfo,island oak,Quercus tomentella,,-122.22487100000,37.79112800000,4/14/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
115,tfo,island oak,Quercus tomentella,,-122.22484600000,37.79118200000,4/14/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,DEAD?,
116,tfo,London plane tree,Platanus x acerifolia 'Columbia',,-122.26882100000,37.81317500000,3/14/2019,2321 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18 - dead again summer '18 - replaced Mar '19,DEAD 2018
117,tfo,Shumard red oak,Quercus shumardii,,-122.26768100000,37.81770300000,3/14/2019,2815 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,dead tree from '15-16 - replaced Jan '18 - dead again summer '18 - replaced Mar '19,DEAD 2018
118,tfo,Chinese pistache,Pistacia chinensis,,-122.26696300000,37.82042600000,4/16/2016,3121 Telegraph Ave,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,
119,tfo,incense cedar,Calocedrus decurrens,,-122.22609700000,37.79152400000,4/21/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
120,tfo,incense cedar,Calocedrus decurrens,,-122.22615400000,37.79152400000,4/21/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
121,tfo,incense cedar,Calocedrus decurrens,,-122.22609100000,37.79149400000,4/21/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
122,tfo,European hornbeam,Carpinus betulus 'Frans Fontaine',,-122.19149000000,37.76103300000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
123,tfo,European hornbeam,Carpinus betulus 'Frans Fontaine',,-122.19152700000,37.76104100000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
124,tfo,European hornbeam,Carpinus betulus 'Frans Fontaine',,-122.19156800000,37.76101600000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
125,tfo,European hornbeam,Carpinus betulus 'Frans Fontaine',,-122.19156300000,37.76098800000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
126,tfo,incense cedar,Calocedrus decurrens,,-122.19162800000,37.76089300000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
127,tfo,incense cedar,Calocedrus decurrens,,-122.19163200000,37.76092200000,4/23/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
128,tfo,deodar cedar,Cedrus deodara,,-122.19090900000,37.76081200000,4/25/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
129,tfo,hybrid madrone,Arbutus x 'Marina',,-122.19112400000,37.76092500000,4/12/18,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,replaced spring 2018,
130,tfo,Chinese pistache,Pistacia chinensis 'Keith Davey',,-122.20059100000,37.77755300000,4/26/2016,2440 Monticello Ave,Oakland,CA,,,Fairfax,,,,Public,,,,
131,tfo,Chinese pistache,Pistacia chinensis 'Keith Davey',,-122.20052500000,37.77759700000,4/26/2016,2440 Monticello Ave,Oakland,CA,,,Fairfax,,,,Public,,,,
132,tfo,coast live oak,Quercus agrifolia,,-122.19105600000,37.76088200000,4/27/16,6701 International Blvd,Oakland,CA,,,Havenscourt,,,,Public,,,,
133,tfo,silver linden,Tilia tomentosa,,-122.24720800000,37.79143800000,4/30/2016,1154 E 15th St,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,,
134,tfo,Shumard red oak,Quercus shumardii,,-122.21785000000,37.77252200000,4/30/2016,1206 41st Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,
135,tfo,incense cedar,Calocedrus decurrens,,-122.22604700000,37.79155300000,5/05/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
136,tfo,incense cedar,Calocedrus decurrens,,-122.22603100000,37.79153400000,5/05/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
137,tfo,incense cedar,Calocedrus decurrens,,-122.22601300000,37.79156000000,5/05/16,2409 East 27th St,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
138,tfo,hybrid madrone,Arbutus x 'Marina',,-122.22427800000,37.78511800000,5/7/2016,2041 Austin St,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,,
139,tfo,Brisbane box,Lophostemon confertus / Tristania conferta,,-122.22878800000,37.77650800000,5/7/16,3094 E 10th St,Oakland,CA,,,Fruitvale (Lower),,,,Private,,,,
140,tfo,red maple,Acer rubrum 'Brandywine',,-122.26564000000,37.81428100000,5/14/2016,416 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,"bark damage, add trunk guard"
141,tfo,red maple,Acer rubrum 'Brandywine',,-122.26645200000,37.81441600000,5/14/2016,450 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,
142,tfo,red maple,Acer rubrum 'Brandywine',,-122.26652300000,37.81442800000,5/14/2016,450 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,
143,tfo,red maple,Acer rubrum 'Brandywine',,-122.26664800000,37.81444900000,5/14/2016,456 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,
144,tfo,red maple,Acer rubrum 'Brandywine',,-122.26675000000,37.81446400000,5/14/2016,456 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,"minor bark damage, add trunk guard?"
145,tfo,red maple,Acer rubrum 'Brandywine',,-122.26684600000,37.81448100000,5/14/2016,456 25th St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,,some yellow margins on leaves
